Record Length	2500	Points	-0.004996	-4.08		Record Length	2500	Points	-0.004996	0.256	
Sample Interval	4e-006	s	-0.004992	-4		Sample Interval	4e-006	s	-0.004992	0.252	
Trigger Point	1249.000084	Samples	-0.004988	-4		Trigger Point	1249.000084	Samples	-0.004988	0.252	
			-0.004984	-4					-0.004984	0.248	
			-0.00498	-4					-0.00498	0.248	
			-0.004976	-4					-0.004976	0.24	
Source	CH1		-0.004972	-4		Source	CH2		-0.004972	0.236	
Vertical Units	Volts		-0.004968	-4		Vertical Units	Volts		-0.004968	0.232	
Vertical Scale	2.0000000		-0.004964	-4		Vertical Scale	100.0000047E-3		-0.004964	0.228	
Vertical Offset	0		-0.00496	-4		Vertical Offset	0		-0.00496	0.232	
Horizontal Units	s		-0.004956	-4		Horizontal Units	s		-0.004956	0.224	
Horizontal Scale	1.000000E-3		-0.004952	-4		Horizontal Scale	1.000000E-3		-0.004952	0.224	
Pt Fmt	Y		-0.004948	-4		Pt Fmt	Y		-0.004948	0.22	
Yzero	320.00000000E-3		-0.004944	-4		Yzero	-40.00000000E-3		-0.004944	0.22	
Probe Atten	10.000000		-0.00494	-4		Probe Atten	10.000000		-0.00494	0.216	
			-0.004936	-4					-0.004936	0.212	
Note	TBS 1052B-EDU - 01:09:55 p.m.   08/03/2017		-0.004932	-4		Note	TBS 1052B-EDU - 01:09:55 p.m.   08/03/2017		-0.004932	0.212	
			-0.004928	-4					-0.004928	0.204	
			-0.004924	-4					-0.004924	0.2	
			-0.00492	-4					-0.00492	0.204	
			-0.004916	-4					-0.004916	0.204	
			-0.004912	-4					-0.004912	0.196	
			-0.004908	-4					-0.004908	0.188	
			-0.004904	-4					-0.004904	0.192	
			-0.0049	-4					-0.0049	0.188	
			-0.004896	-4					-0.004896	0.188	
			-0.004892	-4					-0.004892	0.184	
			-0.004888	-4					-0.004888	0.18	
			-0.004884	-4					-0.004884	0.184	
			-0.00488	-4					-0.00488	0.176	
			-0.004876	-4					-0.004876	0.172	
			-0.004872	-4					-0.004872	0.172	
			-0.004868	-4					-0.004868	0.164	
			-0.004864	-4					-0.004864	0.168	
			-0.00486	-4					-0.00486	0.164	
			-0.004856	-4					-0.004856	0.164	
			-0.004852	-4					-0.004852	0.16	
			-0.004848	-4					-0.004848	0.152	
			-0.004844	-4					-0.004844	0.156	
			-0.00484	-4					-0.00484	0.156	
			-0.004836	-4					-0.004836	0.152	
			-0.004832	-4					-0.004832	0.148	
			-0.004828	-4					-0.004828	0.148	
			-0.004824	-4					-0.004824	0.144	
			-0.00482	-4					-0.00482	0.14	
			-0.004816	-4					-0.004816	0.136	
			-0.004812	-4					-0.004812	0.14	
			-0.004808	-4					-0.004808	0.136	
			-0.004804	-4					-0.004804	0.128	
			-0.0048	-4					-0.0048	0.132	
			-0.004796	-4					-0.004796	0.128	
			-0.004792	-4					-0.004792	0.124	
			-0.004788	-4					-0.004788	0.124	
			-0.004784	-4					-0.004784	0.12	
			-0.00478	-4					-0.00478	0.12	
			-0.004776	-4					-0.004776	0.12	
			-0.004772	-4					-0.004772	0.112	
			-0.004768	-4					-0.004768	0.112	
			-0.004764	-4					-0.004764	0.108	
			-0.00476	-4					-0.00476	0.112	
			-0.004756	-4					-0.004756	0.1	
			-0.004752	-4					-0.004752	0.108	
			-0.004748	-4					-0.004748	0.108	
			-0.004744	-4					-0.004744	0.1	
			-0.00474	-4					-0.00474	0.092	
			-0.004736	-4					-0.004736	0.1	
			-0.004732	-4					-0.004732	0.096	
			-0.004728	-4					-0.004728	0.092	
			-0.004724	-4					-0.004724	0.088	
			-0.00472	-4					-0.00472	0.088	
			-0.004716	-4					-0.004716	0.088	
			-0.004712	-4					-0.004712	0.084	
			-0.004708	-4					-0.004708	0.08	
			-0.004704	-4					-0.004704	0.08	
			-0.0047	-4					-0.0047	0.08	
			-0.004696	-4					-0.004696	0.076	
			-0.004692	-4					-0.004692	0.076	
			-0.004688	-4					-0.004688	0.076	
			-0.004684	-4					-0.004684	0.072	
			-0.00468	-4					-0.00468	0.068	
			-0.004676	-4					-0.004676	0.068	
			-0.004672	-4					-0.004672	0.064	
			-0.004668	-4					-0.004668	0.064	
			-0.004664	-4					-0.004664	0.06	
			-0.00466	-4					-0.00466	0.056	
			-0.004656	-4					-0.004656	0.056	
